Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
8460,Lava louças,eletrodomesticos,2093.07,111.7328066092,2020-03-28T00:00:00.000,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
8461,Geladeira,eletrodomesticos,1966.93,105.0162310892,2020-03-28T00:00:00.000,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
8462,Cômoda,moveis,325.09,14.8945035644,2020-03-28T00:00:00.000,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
8463,Smart TV,eletronicos,1984.68,105.9613651901,2020-03-28T00:00:00.000,Felipe Santos,MG,4,cartao_credito,1,-18.1,-44.38
8464,Cama box,moveis,825.3,41.5291812308,2020-03-28T00:00:00.000,Juliana Costa,MG,4,cartao_credito,1,-18.1,-44.38
8465,Guarda roupas,moveis,684.01,37.3098898968,2020-03-28T00:00:00.000,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
8466,Blocos de montar,brinquedos,43.1,0,2020-03-28T00:00:00.000,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
8467,Corda de pular,esporte e lazer,23.53,4.416718035,2020-03-28T00:00:00.000,Pedro Gomes,RJ,1,cartao_credito,4,-22.25,-42.66
8468,Dinossauro Rex,brinquedos,26.04,4.5503679839,2020-03-28T00:00:00.000,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
8469,Iniciando em programação,livros,47.72,0,2020-03-28T00:00:00.000,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
8470,Cômoda,moveis,344.03,15.9030015853,2020-03-28T00:00:00.000,Felipe Santos,GO,5,boleto,1,-15.98,-49.86
8471,Kit banquetas,moveis,440.02,21.0141803086,2021-03-28T00:00:00.000,Isabella Pereira,SP,2,cartao_credito,24,-22.19,-48.79
8472,Iniciando em programação,livros,61.89,3.8217212994,2021-03-28T00:00:00.000,Lucas Oliveira,CE,3,cartao_credito,6,-5.2,-39.53
8473,Fone de ouvido,eletronicos,109.32,6.10408703,2021-03-28T00:00:00.000,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
8474,Secadora de roupas,eletrodomesticos,1588.55,90.8274438869,2021-03-28T00:00:00.000,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
8475,Mesa de centro,moveis,286.71,15.7975494857,2021-03-28T00:00:00.000,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
8476,Bola de basquete,esporte e lazer,85.66,2.1455763665,2021-03-28T00:00:00.000,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
8477,Lava louças,eletrodomesticos,1319.83,67.8614159849,2021-03-28T00:00:00.000,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
8478,Guarda roupas,moveis,682.51,36.6303810466,2021-03-28T00:00:00.000,Felipe Santos,MA,4,cartao_credito,3,-5.42,-45.44
8479,Blocos de montar,brinquedos,41.39,0,2021-03-28T00:00:00.000,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
8480,Bola de basquete,esporte e lazer,37.12,2.9163761602,2021-03-28T00:00:00.000,Pedro Gomes,MS,1,cartao_credito,10,-20.51,-54.54
8481,Cômoda,moveis,351.01,16.2746655866,2021-03-28T00:00:00.000,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
8482,Cômoda,moveis,439.17,23.9155858245,2021-03-28T00:00:00.000,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
8483,Dinossauro Rex,brinquedos,21.78,0,2021-03-28T00:00:00.000,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
8484,Cadeira de escritório,moveis,476.76,25.6748125257,2022-03-28T00:00:00.000,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
8485,Jogo de copos,utilidades domesticas,37.7,0,2022-03-28T00:00:00.000,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
8486,Sofá retrátil,moveis,960.04,48.7036808785,2022-03-28T00:00:00.000,Bianca Santos,RJ,1,cartao_credito,3,-22.25,-42.66
8487,Blocos de montar,brinquedos,45.1,0,2022-03-28T00:00:00.000,Bruno Rodrigues,ES,4,cartao_credito,3,-19.19,-40.34
8488,Iniciando em programação,livros,88.87,7.8958764659,2022-03-28T00:00:00.000,Lucas Oliveira,ES,5,cartao_credito,10,-19.19,-40.34
8489,Smartwatch,eletronicos,222.59,9.4366869258,2023-03-28T00:00:00.000,Pedro Gomes,ES,5,cartao_credito,4,-19.19,-40.34
8490,Celular ABXY,eletronicos,1315.43,67.6271292219,2023-03-28T00:00:00.000,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
8491,Modelagem preditiva,livros,93.37,6.3707869519,2023-03-28T00:00:00.000,Felipe Santos,RJ,5,cartao_debito,1,-22.25,-42.66
8492,Geladeira,eletrodomesticos,2349.94,125.416012244,2023-03-28T00:00:00.000,Beatriz Moraes,SP,1,cupom,1,-22.19,-48.79
8493,Secadora de roupas,eletrodomesticos,1394.87,74.5557570767,2020-04-28T00:00:00.000,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
8494,Cama box,moveis,577.19,28.3180701459,2020-04-28T00:00:00.000,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
8495,Sofá retrátil,moveis,905.91,54.4789175436,2020-04-28T00:00:00.000,Felipe Santos,MG,5,cartao_debito,1,-18.1,-44.38
8496,Mesa de jantar,moveis,207.23,8.6188131349,2020-04-28T00:00:00.000,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
8497,Geladeira,eletrodomesticos,3010.19,157.8680006997,2020-04-28T00:00:00.000,Camila Ribeiro,PI,5,cartao_credito,10,-6.6,-42.28
8498,Mochila,esporte e lazer,149.75,5.5581760579,2020-04-28T00:00:00.000,Lucas Oliveira,SC,1,cartao_credito,10,-27.45,-50.95
8499,Dinossauro Rex,brinquedos,22.12,0,2020-04-28T00:00:00.000,Bruno Rodrigues,RJ,1,cartao_debito,1,-22.25,-42.66
8500,Jogo de panelas,utilidades domesticas,134.87,4.765860823,2020-04-28T00:00:00.000,Larissa Alves,BA,5,cartao_credito,4,-13.29,-41.71
8501,Bateria,instrumentos musicais,899.73,45.4923548153,2021-04-28T00:00:00.000,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
8502,TV Led UHD 4K,eletronicos,3085.99,161.9041226627,2021-04-28T00:00:00.000,Pedro Gomes,RJ,3,cartao_credito,10,-22.25,-42.66
8503,Cama box,moveis,569.48,27.9075358407,2021-04-28T00:00:00.000,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
8504,Bateria,instrumentos musicais,808.78,43.7521140138,2021-04-28T00:00:00.000,Felipe Santos,SE,1,cartao_credito,8,-10.57,-37.45
8505,Guitarra,instrumentos musicais,1083.42,58.6287034674,2021-04-28T00:00:00.000,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
8506,Jogo de tabuleiro,brinquedos,223.71,9.4963235564,2021-04-28T00:00:00.000,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
8507,Kit banquetas,moveis,456.18,32.0882637353,2021-04-28T00:00:00.000,Mariana Ferreira,SP,2,cartao_credito,3,-22.19,-48.79
8508,Guitarra,instrumentos musicais,1242.14,66.4289949536,2021-04-28T00:00:00.000,Juliana Costa,MG,5,cartao_credito,10,-18.1,-44.38
8509,Dinossauro Rex,brinquedos,20.91,1.4021714065,2021-04-28T00:00:00.000,Camila Ribeiro,BA,3,boleto,1,-13.29,-41.71
8510,Corda de pular,esporte e lazer,12.97,1.2168784705,2021-04-28T00:00:00.000,Juliana Costa,MG,1,cartao_credito,1,-18.1,-44.38
8511,Cama box,moveis,692.56,37.1598624087,2022-04-28T00:00:00.000,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
8512,Bateria,instrumentos musicais,1208.49,64.8795613993,2022-04-28T00:00:00.000,Pedro Gomes,MG,1,cartao_credito,1,-18.1,-44.38
8513,Blocos de montar,brinquedos,35.79,0,2022-04-28T00:00:00.000,Juliana Costa,ES,3,cupom,1,-19.19,-40.34
8514,Guarda roupas,moveis,656.24,41.1847411518,2022-04-28T00:00:00.000,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
8515,Micro-ondas,eletrodomesticos,813.25,54.9491441193,2022-04-28T00:00:00.000,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
8516,Iniciando em programação,livros,55.92,0,2022-04-28T00:00:00.000,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
8517,Secadora de roupas,eletrodomesticos,1768.76,91.7655879223,2022-04-28T00:00:00.000,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
8518,Cubo mágico 8x8,brinquedos,24.88,0,2022-04-28T00:00:00.000,João Souza,SP,4,cartao_credito,3,-22.19,-48.79
8519,Blocos de montar,brinquedos,40.48,2.6817032094,2022-04-28T00:00:00.000,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
8520,Impressora,eletronicos,311.31,16.8594468626,2022-04-28T00:00:00.000,Camila Ribeiro,SC,5,boleto,1,-27.45,-50.95
8521,Smart TV,eletronicos,1953.55,104.3094372452,2020-05-28T00:00:00.000,Camila Ribeiro,MG,4,boleto,1,-18.1,-44.38
8522,Iniciando em programação,livros,61.29,4.1519232899,2020-05-28T00:00:00.000,Larissa Alves,DF,5,cartao_credito,1,-15.83,-47.86
8523,Mochila,esporte e lazer,119.89,6.9148863476,2020-05-28T00:00:00.000,Pedro Gomes,PR,2,cartao_credito,6,-24.89,-51.55
8524,Violão,instrumentos musicais,568.47,30.9563294633,2020-05-28T00:00:00.000,Lucas Oliveira,PE,5,cartao_credito,3,-8.38,-37.86
8525,Violão,instrumentos musicais,272.86,12.1134131934,2020-05-28T00:00:00.000,Thiago Silva,PR,5,cartao_credito,5,-24.89,-51.55
8526,Smart TV,eletronicos,1617.53,86.6548713063,2020-05-28T00:00:00.000,Bianca Santos,PR,5,cartao_credito,2,-24.89,-51.55
8527,Violão,instrumentos musicais,397.82,18.7671572632,2020-05-28T00:00:00.000,Juliana Costa,RJ,1,cartao_credito,6,-22.25,-42.66
8528,Pandeiro,instrumentos musicais,93.74,5.274498901,2020-05-28T00:00:00.000,João Souza,GO,1,boleto,1,-15.98,-49.86
8529,Jogo de copos,utilidades domesticas,43.49,0,2020-05-28T00:00:00.000,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
8530,Micro-ondas,eletrodomesticos,774.89,38.8450003844,2020-05-28T00:00:00.000,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
8531,Pandeiro,instrumentos musicais,51.56,3.2765194118,2020-05-28T00:00:00.000,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
8532,Dashboards com Power BI,livros,55.69,0,2021-05-28T00:00:00.000,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
8533,Guitarra,instrumentos musicais,1284.87,65.9999011587,2021-05-28T00:00:00.000,Thiago Silva,MG,4,cartao_credito,2,-18.1,-44.38
8534,Celular ABXY,eletronicos,1776.02,92.1521610813,2021-05-28T00:00:00.000,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
8535,Dinossauro Rex,brinquedos,20.05,0,2022-05-28T00:00:00.000,Bruno Rodrigues,MG,4,cartao_credito,2,-18.1,-44.38
8536,Iniciando em programação,livros,82.14,4.9048124148,2022-05-28T00:00:00.000,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
8537,Ciência de dados com python,livros,93.61,5.5155554085,2022-05-28T00:00:00.000,Isabella Pereira,PA,3,boleto,1,-3.79,-52.48
8538,Impressora,eletronicos,326.2,14.9536077251,2022-05-28T00:00:00.000,João Souza,PR,1,cartao_credito,1,-24.89,-51.55
8539,Dashboards com Power BI,livros,58.9,3.4193737137,2022-05-28T00:00:00.000,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
8540,Corda de pular,esporte e lazer,26.19,2.3343865421,2022-05-28T00:00:00.000,Larissa Alves,SP,1,boleto,1,-22.19,-48.79
8541,Micro-ondas,eletrodomesticos,683.25,33.9654460746,2020-06-28T00:00:00.000,Mariana Ferreira,MG,4,cartao_credito,4,-18.1,-44.38
8542,Smart TV,eletronicos,2220.86,115.838552823,2020-06-28T00:00:00.000,Thiago Silva,PI,3,boleto,1,-6.6,-42.28
8543,Boneca bebê,brinquedos,62.64,0,2020-06-28T00:00:00.000,Beatriz Moraes,RJ,2,cartao_credito,1,-22.25,-42.66
8544,Smartwatch,eletronicos,192.16,7.8163809715,2020-06-28T00:00:00.000,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
8545,Violão,instrumentos musicais,579.5,31.3877361552,2020-06-28T00:00:00.000,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
8546,Celular ABXY,eletronicos,1351.2,69.5317741113,2020-06-28T00:00:00.000,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
8547,Celular Plus X42,eletronicos,2615.75,139.8119227932,2020-06-28T00:00:00.000,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
8548,TV Led UHD 4K,eletronicos,3186.94,170.5833825729,2020-06-28T00:00:00.000,Beatriz Moraes,SC,5,cartao_credito,3,-27.45,-50.95
8549,Mochila,esporte e lazer,119.42,3.9431948028,2021-06-28T00:00:00.000,Felipe Santos,RJ,2,cartao_credito,3,-22.25,-42.66
8550,Celular Plus X42,eletronicos,2868.17,153.2525284119,2021-06-28T00:00:00.000,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
8551,Cama box,moveis,546.63,29.389528925,2021-06-28T00:00:00.000,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
8552,Pandeiro,instrumentos musicais,124.08,7.1379912424,2021-06-28T00:00:00.000,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
8553,Cômoda,moveis,309.89,17.0318147509,2021-06-28T00:00:00.000,Isabella Pereira,SP,3,boleto,1,-22.19,-48.79
8554,Bola de vôlei,esporte e lazer,77.35,1.7030938664,2021-06-28T00:00:00.000,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
8555,Cama box,moveis,904.1,45.7250441686,2021-06-28T00:00:00.000,Beatriz Moraes,SP,4,cartao_credito,5,-22.19,-48.79
8556,Impressora,eletronicos,416.17,22.4429264014,2021-06-28T00:00:00.000,Mariana Ferreira,SP,3,boleto,1,-22.19,-48.79
8557,Violão,instrumentos musicais,343.45,15.8721183301,2021-06-28T00:00:00.000,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
8558,Tablet ABXY,eletronicos,1049.89,53.4879230734,2021-06-28T00:00:00.000,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
8559,Mochila,esporte e lazer,112.9,3.5960244176,2021-06-28T00:00:00.000,Thiago Silva,RJ,4,cartao_credito,5,-22.25,-42.66
8560,Mochila,esporte e lazer,146.24,9.1859553976,2021-06-28T00:00:00.000,Bianca Santos,PA,1,cartao_credito,3,-3.79,-52.48
8561,Mesa de centro,moveis,246.64,13.415963916,2022-06-28T00:00:00.000,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
8562,Cama king,moveis,1263.19,76.3554536795,2022-06-28T00:00:00.000,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
8563,Mochila,esporte e lazer,139.46,5.0102645144,2022-06-28T00:00:00.000,Felipe Santos,SP,4,cartao_credito,3,-22.19,-48.79
8564,Iniciando em programação,livros,54.99,3.4543170574,2022-06-28T00:00:00.000,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
8565,Dashboards com Power BI,livros,48.2,2.8496309037,2022-06-28T00:00:00.000,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
8566,Bola de basquete,esporte e lazer,71.35,1.3836119168,2022-06-28T00:00:00.000,Camila Ribeiro,RS,5,cartao_credito,5,-30.17,-53.5
8567,Cadeira de escritório,moveis,320.96,18.4892697693,2022-06-28T00:00:00.000,João Souza,BA,5,cartao_credito,1,-13.29,-41.71
8568,Smart TV,eletronicos,2350.93,125.4630758622,2020-07-28T00:00:00.000,Bruno Rodrigues,PR,2,boleto,1,-24.89,-51.55
8569,Bola de vôlei,esporte e lazer,59.04,9.3856377705,2020-07-28T00:00:00.000,Mariana Ferreira,MG,5,cartao_credito,5,-18.1,-44.38
8570,Jogo de tabuleiro,brinquedos,335.41,18.3906779764,2020-07-28T00:00:00.000,Larissa Alves,MG,4,cartao_credito,3,-18.1,-44.38
8571,Guitarra,instrumentos musicais,833.41,41.9610143327,2020-07-28T00:00:00.000,João Souza,RO,5,cartao_credito,1,-10.83,-63.34
8572,Bola de vôlei,esporte e lazer,61.75,0,2021-07-28T00:00:00.000,Thiago Silva,MG,3,cartao_credito,7,-18.1,-44.38
8573,Boneca bebê,brinquedos,79.21,7.3815105271,2021-07-28T00:00:00.000,Pedro Gomes,MG,3,cartao_credito,1,-18.1,-44.38
8574,Cubo mágico 8x8,brinquedos,20.91,0,2021-07-28T00:00:00.000,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
8575,Jogo de copos,utilidades domesticas,54.97,0,2021-07-28T00:00:00.000,Larissa Alves,SP,4,cartao_credito,4,-22.19,-48.79
8576,Violão,instrumentos musicais,552.04,29.6775951495,2021-07-28T00:00:00.000,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
8577,Micro-ondas,eletrodomesticos,889,44.9210145955,2021-07-28T00:00:00.000,Bruno Rodrigues,BA,4,cartao_credito,1,-13.29,-41.71
8578,Bola de vôlei,esporte e lazer,77.16,1.692976938,2021-07-28T00:00:00.000,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
8579,Celular Plus X42,eletronicos,3404.22,181.5475996407,2021-07-28T00:00:00.000,Mariana Ferreira,MG,5,cartao_credito,8,-18.1,-44.38
8580,Tablet ABXY,eletronicos,891.88,47.7730527736,2021-07-28T00:00:00.000,Thiago Silva,RS,1,cartao_credito,1,-30.17,-53.5
8581,Cubo mágico 8x8,brinquedos,23.54,1.7845387073,2021-07-28T00:00:00.000,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
8582,Mesa de centro,moveis,210.13,20.2831767091,2022-07-28T00:00:00.000,Rafael Costa,SP,2,cupom,1,-22.19,-48.79
8583,Iniciando em programação,livros,56.37,3.5326374414,2022-07-28T00:00:00.000,Bruno Rodrigues,PE,5,boleto,1,-8.38,-37.86
8584,Bateria,instrumentos musicais,862.12,46.5923085456,2022-07-28T00:00:00.000,Bianca Santos,SP,1,cartao_credito,6,-22.19,-48.79
8585,Iniciando em programação,livros,59.37,4.1011217232,2022-07-28T00:00:00.000,Larissa Alves,SP,3,cartao_credito,7,-22.19,-48.79
8586,Lavadora de roupas,eletrodomesticos,1820.98,97.2448326658,2022-07-28T00:00:00.000,Rafael Costa,RJ,3,cartao_credito,1,-22.25,-42.66
8587,Impressora,eletronicos,443.59,24.1460979917,2022-07-28T00:00:00.000,Bianca Santos,BA,1,cartao_credito,1,-13.29,-41.71
8588,Micro-ondas,eletrodomesticos,1089.68,58.3109586149,2022-07-28T00:00:00.000,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
8589,Cubo mágico 8x8,brinquedos,19.23,1.5550441735,2022-07-28T00:00:00.000,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
8590,Guitarra,instrumentos musicais,843.57,42.5020037673,2020-08-28T00:00:00.000,Bianca Santos,SP,4,cartao_credito,10,-22.19,-48.79
8591,Dinossauro Rex,brinquedos,23.33,1.7733568391,2020-08-28T00:00:00.000,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
8592,Modelagem preditiva,livros,104.15,3.1301132411,2020-08-28T00:00:00.000,Bianca Santos,BA,4,cartao_credito,4,-13.29,-41.71
8593,Dinossauro Rex,brinquedos,27.43,9.2586160883,2020-08-28T00:00:00.000,João Souza,DF,2,boleto,1,-15.83,-47.86
8594,Guitarra,instrumentos musicais,981.02,49.8208027622,2020-08-28T00:00:00.000,Rafael Costa,PA,5,cartao_credito,2,-3.79,-52.48
8595,Dashboards com Power BI,livros,58.97,9.5195894596,2021-08-28T00:00:00.000,Bruno Rodrigues,SC,4,cartao_credito,7,-27.45,-50.95
8596,Dinossauro Rex,brinquedos,29.29,0,2021-08-28T00:00:00.000,Mariana Ferreira,SE,1,cartao_credito,4,-10.57,-37.45
8597,Mochila,esporte e lazer,123.45,4.157780179,2021-08-28T00:00:00.000,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
8598,Smart TV,eletronicos,2277.66,121.8048078688,2021-08-28T00:00:00.000,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
8599,Assistente virtual,eletronicos,153.98,8.7252367555,2021-08-28T00:00:00.000,Juliana Costa,BA,4,boleto,1,-13.29,-41.71
8600,Copo térmico,esporte e lazer,73.49,1.4975604788,2021-08-28T00:00:00.000,Larissa Alves,BA,5,boleto,1,-13.29,-41.71
8601,Guitarra,instrumentos musicais,976.28,52.5150774808,2021-08-28T00:00:00.000,Juliana Costa,MG,5,cartao_credito,3,-18.1,-44.38
8602,Guarda roupas,moveis,611.39,30.1391172585,2022-08-28T00:00:00.000,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
8603,Bicicleta,esporte e lazer,443.68,21.2090642978,2022-08-28T00:00:00.000,Beatriz Moraes,RS,5,cartao_credito,2,-30.17,-53.5
8604,Jogo de tabuleiro,brinquedos,167.5,15.160806479,2022-08-28T00:00:00.000,Camila Ribeiro,SP,2,cartao_credito,1,-22.19,-48.79
8605,Pandeiro,instrumentos musicais,87.76,2.2573950489,2020-09-28T00:00:00.000,Juliana Costa,MA,4,cartao_credito,3,-5.42,-45.44
8606,Tablet ABXY,eletronicos,1674.08,90.0281388665,2020-09-28T00:00:00.000,Juliana Costa,MS,5,boleto,1,-20.51,-54.54
8607,Geladeira,eletrodomesticos,1973.72,102.6790913198,2020-09-28T00:00:00.000,Felipe Santos,SP,3,cupom,1,-22.19,-48.79
8608,Cama king,moveis,591.04,34.6349182358,2020-09-28T00:00:00.000,Camila Ribeiro,RJ,4,cartao_credito,7,-22.25,-42.66
8609,Bola de basquete,esporte e lazer,36.62,0,2020-09-28T00:00:00.000,Felipe Santos,SP,4,cartao_credito,3,-22.19,-48.79
8610,Cama king,moveis,568.22,31.195853397,2020-09-28T00:00:00.000,Bianca Santos,SP,2,cartao_credito,5,-22.19,-48.79
8611,Sofá retrátil,moveis,899.57,48.8392440624,2020-09-28T00:00:00.000,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
8612,Faqueiro,utilidades domesticas,62.75,3.8723532478,2020-09-28T00:00:00.000,João Souza,SP,3,cartao_credito,8,-22.19,-48.79
8613,Micro-ondas,eletrodomesticos,890.99,47.9736415675,2020-09-28T00:00:00.000,Pedro Gomes,SP,5,cartao_credito,7,-22.19,-48.79
8614,Tablet ABXY,eletronicos,1424.44,76.3782492346,2020-09-28T00:00:00.000,Felipe Santos,SP,1,cartao_credito,1,-22.19,-48.79
8615,Copo térmico,esporte e lazer,88.16,2.2786938455,2020-09-28T00:00:00.000,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
8616,Copo térmico,esporte e lazer,38.55,2.941086701,2021-09-28T00:00:00.000,Beatriz Moraes,RS,5,cartao_credito,8,-30.17,-53.5
8617,Xadrez de madeira,brinquedos,30.14,3.0039796733,2021-09-28T00:00:00.000,Beatriz Moraes,PI,5,cartao_credito,3,-6.6,-42.28
8618,Smart TV,eletronicos,1524.13,78.7397763681,2021-09-28T00:00:00.000,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
8619,Bola de basquete,esporte e lazer,60.78,0,2021-09-28T00:00:00.000,Rafael Costa,SP,4,cartao_credito,1,-22.19,-48.79
8620,Cama king,moveis,552.81,35.8150837895,2021-09-28T00:00:00.000,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
8621,Guitarra,instrumentos musicais,1258.21,64.5803363628,2022-09-28T00:00:00.000,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
8622,Lava louças,eletrodomesticos,2000.35,107.0437241648,2022-09-28T00:00:00.000,Bianca Santos,PB,5,cartao_credito,8,-7.28,-36.72
8623,Kit banquetas,moveis,363.96,16.9642141278,2022-09-28T00:00:00.000,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
8624,Mesa de jantar,moveis,426.71,20.3054628504,2022-09-28T00:00:00.000,Juliana Costa,PR,4,cartao_credito,4,-24.89,-51.55
8625,Tablet ABXY,eletronicos,2170.68,113.1666187847,2022-09-28T00:00:00.000,Bianca Santos,SC,5,boleto,1,-27.45,-50.95
8626,Cama king,moveis,735.3,36.7369519871,2022-09-28T00:00:00.000,Lucas Oliveira,RS,4,cartao_credito,10,-30.17,-53.5
8627,Cadeira de escritório,moveis,466.2,31.9100505532,2022-09-28T00:00:00.000,Camila Ribeiro,RJ,4,cartao_credito,10,-22.25,-42.66
8628,Cama king,moveis,501.39,26.9806350252,2022-09-28T00:00:00.000,Juliana Costa,RJ,4,cartao_credito,3,-22.25,-42.66
8629,Lava louças,eletrodomesticos,1833.1,95.1914993616,2020-10-28T00:00:00.000,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
8630,Tablet ABXY,eletronicos,1306.62,67.1580232259,2020-10-28T00:00:00.000,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
8631,Iniciando em programação,livros,66.74,1.1381432855,2020-10-28T00:00:00.000,Thiago Silva,PA,3,cartao_credito,1,-3.79,-52.48
8632,Carrinho controle remoto,brinquedos,97.32,2.7664362885,2020-10-28T00:00:00.000,João Souza,CE,4,cartao_credito,5,-5.2,-39.53
8633,Smart TV,eletronicos,1890.32,100.936979063,2020-10-28T00:00:00.000,Felipe Santos,RJ,1,boleto,1,-22.25,-42.66
8634,Corda de pular,esporte e lazer,21.16,1.4098322509,2020-10-28T00:00:00.000,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
8635,Smartwatch,eletronicos,224.99,9.5644797056,2021-10-28T00:00:00.000,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
8636,Iniciando em programação,livros,76.49,4.6039669123,2021-10-28T00:00:00.000,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
8637,Boneca bebê,brinquedos,76.18,1.6407948862,2021-10-28T00:00:00.000,Larissa Alves,MG,4,cartao_credito,8,-18.1,-44.38
8638,Celular Plus X42,eletronicos,2268.88,122.4638286453,2021-10-28T00:00:00.000,Thiago Silva,RJ,1,cartao_credito,6,-22.25,-42.66
